code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,time_idx,month
US.AAPL,Apple,2025-03-25 00:00:00,220.77,223.75,224.1,220.08,36.8,0.0023,34493583,7696050395.0,1.3681873782449192,220.73,55,3
US.AAPL,Apple,2025-03-26 00:00:00,223.51,221.53,225.02,220.47,36.435,0.0023,34532656,7684282740.0,-0.9921787709497202,223.75,56,3
US.AAPL,Apple,2025-03-27 00:00:00,221.39,223.85,224.99,220.5601,36.817,0.00247,37094774,8285966169.0,1.0472622218209693,221.53,57,3
US.AAPL,Apple,2025-03-28 00:00:00,221.67,217.9,223.81,217.68,35.838,0.00265,39818617,8734519123.0,-2.6580299307571984,223.85,58,3
US.AAPL,Apple,2025-03-31 00:00:00,217.005,222.13,225.62,216.23,36.534,0.00435,65299321,14408735869.0,1.9412574575493298,217.9,59,3
US.AAPL,Apple,2025-04-01 00:00:00,219.805,223.19,223.68,218.9,36.708,0.00242,36412740,8095865967.0,0.47719803718543297,222.13,60,4
US.AAPL,Apple,2025-04-02 00:00:00,221.315,223.89,225.19,221.02,36.824,0.00239,35905904,7986601150.0,0.31363412339262003,223.19,61,4
US.AAPL,Apple,2025-04-03 00:00:00,205.54,203.19,207.49,201.25,33.419,0.00689,103419006,21117733795.0,-9.245611684309255,223.89,62,4
US.AAPL,Apple,2025-04-04 00:00:00,193.89,188.38,199.88,187.34,30.983,0.00838,125910913,24244725108.0,-7.288744524828979,203.19,63,4
US.AAPL,Apple,2025-04-07 00:00:00,177.2,181.46,194.15,174.62,29.845,0.01069,160466286,28974344098.0,-3.673426053721195,188.38,64,4
US.AAPL,Apple,2025-04-08 00:00:00,186.7,172.42,190.335,169.2101,28.358,0.00805,120859491,21642704527.0,-4.981814173922638,181.46,65,4
US.AAPL,Apple,2025-04-09 00:00:00,171.95,198.85,200.61,171.89,32.705,0.01228,184395885,34657933910.0,15.328848161466194,172.42,66,4
US.AAPL,Apple,2025-04-10 00:00:00,189.065,190.42,194.7799,183.0,31.319,0.00812,121879981,23155006831.0,-4.239376414382704,198.85,67,4
US.AAPL,Apple,2025-04-11 00:00:00,186.1,198.15,199.54,186.06,32.59,0.00582,87435915,17104473133.0,4.059447537023432,190.42,68,4
US.AAPL,Apple,2025-04-14 00:00:00,211.44,202.52,212.94,201.1621,33.309,0.00675,101352911,20837291929.0,2.2053999495331844,198.15,69,4
US.AAPL,Apple,2025-04-15 00:00:00,201.855,202.14,203.51,199.8,33.246,0.00342,51343872,10378629813.0,-0.1876357890578826,202.52,70,4
US.AAPL,Apple,2025-04-16 00:00:00,198.36,194.27,200.7,192.37,31.952,0.00398,59732423,11700933720.0,-3.8933412486395453,202.14,71,4
US.AAPL,Apple,2025-04-17 00:00:00,197.2,196.98,198.8335,194.42,32.398,0.00347,52164675,10270640409.0,1.3949657692901525,194.27,72,4
US.AAPL,Apple,2025-04-21 00:00:00,193.265,193.16,193.8,189.8112,31.769,0.00311,46742537,8978151815.0,-1.9392831759569467,196.98,73,4
US.AAPL,Apple,2025-04-22 00:00:00,196.12,199.74,201.59,195.97,32.851,0.00353,52976371,10557856815.0,3.4065023814454407,193.16,74,4
US.AAPL,Apple,2025-04-23 00:00:00,206.0,204.6,208.0,202.799,33.651,0.00352,52929165,10869548133.0,2.433163112045652,199.74,75,4
US.AAPL,Apple,2025-04-24 00:00:00,204.89,208.37,208.8299,202.94,34.271,0.00315,47310989,9797582410.0,1.8426197458455573,204.6,76,4
US.AAPL,Apple,2025-04-25 00:00:00,206.365,209.28,209.75,206.2,34.421,0.00255,38222258,7964302143.0,0.4367231367279342,208.37,77,4
US.AAPL,Apple,2025-04-28 00:00:00,210.0,210.14,211.5,207.46,34.562,0.00258,38743074,8123433564.0,0.4109327217125312,209.28,78,4
US.AAPL,Apple,2025-04-29 00:00:00,208.693,211.21,212.24,208.37,34.738,0.00245,36827633,7769103079.0,0.5091843532882943,210.14,79,4
US.AAPL,Apple,2025-04-30 00:00:00,209.3,212.5,213.58,206.6705,34.95,0.00348,52286454,11049605088.0,0.6107665356753903,211.21,80,4
US.AAPL,Apple,2025-05-01 00:00:00,209.08,213.32,214.56,208.9,35.085,0.00385,57365675,12153986562.0,0.3858823529411733,212.5,81,5
US.AAPL,Apple,2025-05-02 00:00:00,206.09,205.35,206.99,202.16,33.774,0.00677,101010621,20698397225.0,-3.736171010688168,213.32,82,5
US.AAPL,Apple,2025-05-05 00:00:00,203.1,198.89,204.1,198.21,32.712,0.00463,69018452,13785984032.0,-3.145848551253961,205.35,83,5
US.AAPL,Apple,2025-05-06 00:00:00,198.21,198.51,200.65,197.02,32.649,0.00343,51216482,10184158305.0,-0.19106038513751092,198.89,84,5
US.AAPL,Apple,2025-05-07 00:00:00,199.17,196.25,199.44,193.25,32.277,0.0046,68616943,13448114698.0,-1.1384816885799158,198.51,85,5
US.AAPL,Apple,2025-05-08 00:00:00,197.72,197.49,200.05,194.6796,32.481,0.00339,50478872,9982291895.0,0.6318471337579664,196.25,86,5
US.AAPL,Apple,2025-05-09 00:00:00,199.0,198.53,200.5399,197.535,32.652,0.00244,36453923,7241988541.0,0.5266089422249187,197.49,87,5
US.AAPL,Apple,2025-05-12 00:00:00,210.97,210.79,211.2679,206.75,34.669,0.00428,63775814,13374514777.0,6.175389109958188,198.53,88,5
US.AAPL,Apple,2025-05-13 00:00:00,210.43,212.93,213.4,209.0,35.021,0.00348,51909332,10994411181.0,1.0152284263959461,210.79,89,5
US.AAPL,Apple,2025-05-14 00:00:00,212.43,212.33,213.94,210.5801,34.922,0.00331,49325825,10471116167.0,-0.2817827455032143,212.93,90,5
US.AAPL,Apple,2025-05-15 00:00:00,210.95,211.45,212.96,209.54,34.777,0.00302,45029473,9515088768.0,-0.4144492064239739,212.33,91,5
US.AAPL,Apple,2025-05-16 00:00:00,212.36,211.26,212.57,209.77,34.746,0.00367,54737850,11563368908.0,-0.08985575786237773,211.45,92,5
US.AAPL,Apple,2025-05-19 00:00:00,207.91,208.78,209.48,204.26,34.338,0.00309,46140527,9582889135.0,-1.1739089273880479,211.26,93,5
US.AAPL,Apple,2025-05-20 00:00:00,207.67,206.86,208.47,205.03,34.023,0.00285,42496635,8800250314.0,-0.9196283168885849,208.78,94,5
US.AAPL,Apple,2025-05-21 00:00:00,205.17,202.09,207.04,200.71,33.238,0.00397,59211774,12047087235.0,-2.305907376969936,206.86,95,5
US.AAPL,Apple,2025-05-22 00:00:00,200.71,201.36,202.75,199.7,33.118,0.00313,46742407,9414349394.0,-0.36122519669453695,202.09,96,5
US.AAPL,Apple,2025-05-23 00:00:00,193.665,195.27,197.7,193.46,32.116,0.00526,78432918,15363697333.0,-3.024433849821217,201.36,97,5
US.AAPL,Apple,2025-05-27 00:00:00,198.3,200.21,200.74,197.43,32.929,0.00377,56288475,11228467653.0,2.5298304911148652,195.27,98,5
US.AAPL,Apple,2025-05-28 00:00:00,200.59,200.42,202.73,199.9,32.963,0.00304,45339678,9109129449.0,0.10488986564106664,200.21,99,5
US.AAPL,Apple,2025-05-29 00:00:00,203.575,199.95,203.81,198.51,32.886,0.00345,51477938,10323324967.0,-0.23450753417822517,200.42,100,5
US.AAPL,Apple,2025-05-30 00:00:00,199.37,200.85,201.96,196.78,33.034,0.00475,70819942,14161447441.0,0.45011252813203584,199.95,101,5
US.AAPL,Apple,2025-06-02 00:00:00,200.28,201.7,202.13,200.12,33.174,0.00238,35423294,7127388684.0,0.42320139407517765,200.85,102,6
US.AAPL,Apple,2025-06-03 00:00:00,201.35,203.27,203.77,200.955,33.432,0.00311,46381567,9406795541.0,0.7783837382250974,201.7,103,6
US.AAPL,Apple,2025-06-04 00:00:00,202.91,202.82,206.24,202.1,33.358,0.00292,43603985,8878975376.0,-0.22138042996999902,203.27,104,6
US.AAPL,Apple,2025-06-05 00:00:00,203.5,200.63,204.75,200.15,32.998,0.0037,55221235,11145742402.0,-1.0797751701015668,202.82,105,6
US.AAPL,Apple,2025-06-06 00:00:00,203.0,203.92,205.7,202.05,33.539,0.00313,46607693,9511148996.0,1.6398345212580334,200.63,106,6
US.AAPL,Apple,2025-06-09 00:00:00,204.39,201.45,206.0,200.02,33.133,0.00489,72862557,14757617872.0,-1.211259317379364,203.92,107,6
